ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10278723,HY467086,10/18/2015 05:30:00 PM,030XX W POLK ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1134,011,28,27,06,1156239,1896214,2015,10/25/2015 03:55:25 PM,41.870997196,-87.701860464,"(41.870997196, -87.701860464)"
10278651,HY467131,10/18/2015 05:30:00 PM,026XX E 106TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0434,004,10,51,14,1195344,1835232,2015,10/25/2015 03:55:25 PM,41.702779801,-87.560307358,"(41.702779801, -87.560307358)"
10278607,HY467068,10/18/2015 05:25:00 PM,0000X S MASON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1513,015,29,25,04B,1136840,1899264,2015,10/25/2015 03:55:25 PM,41.879736339,-87.773009016,"(41.879736339, -87.773009016)"
10278754,HY467064,10/18/2015 05:20:00 PM,034XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1921,019,47,5,06,1159771,1922681,2015,10/25/2015 03:55:25 PM,41.943552694,-87.688162342,"(41.943552694, -87.688162342)"
10278735,HY467079,10/18/2015 05:20:00 PM,055XX N WASHTENAW AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,2011,020,40,4,08A,1157339,1936894,2015,10/25/2015 03:55:25 PM,41.982603849,-87.696713091,"(41.982603849, -87.696713091)"
10278603,HY467047,10/18/2015 05:19:00 PM,052XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0231,002,3,40,08B,1179817,1870292,2015,10/25/2015 03:55:25 PM,41.799356778,-87.616092546,"(41.799356778, -87.616092546)"
10278686,HY467099,10/18/2015 05:11:00 PM,040XX W CRYSTAL ST,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,2534,025,27,23,18,1149159,1908030,2015,10/25/2015 03:55:25 PM,41.903561568,-87.727547631,"(41.903561568, -87.727547631)"
10278629,HY467053,10/18/2015 05:10:00 PM,051XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0935,009,3,61,08B,1172180,1870714,2015,10/25/2015 03:55:25 PM,41.800686241,-87.644086795,"(41.800686241, -87.644086795)"
10278655,HY467067,10/18/2015 05:10:00 PM,091XX S BEVERLY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,2221,022,19,72,04A,1166174,1844247,2015,10/25/2015 03:55:25 PM,41.728187264,-87.66686482,"(41.728187264, -87.66686482)"
10278636,HY467055,10/18/2015 05:06:00 PM,006XX N TRUMBULL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1121,011,27,23,18,1153267,1904006,2015,10/25/2015 03:55:25 PM,41.892438729,-87.712564876,"(41.892438729, -87.712564876)"
10278645,HY467046,10/18/2015 05:05:00 PM,053XX W HURON ST,0460,BATTERY,SIMPLE,APARTMENT,false,true,1524,015,37,25,08B,1140297,1904107,2015,10/25/2015 03:55:25 PM,41.892963502,-87.760196434,"(41.892963502, -87.760196434)"
10278579,HY467029,10/18/2015 05:01:00 PM,030XX W LEXINGTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1134,011,28,27,18,1156283,1896547,2015,10/25/2015 03:55:25 PM,41.871910094,-87.701689927,"(41.871910094, -87.701689927)"
10278923,HY467345,10/18/2015 05:00:00 PM,056XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0715,007,15,67,08B,1165310,1867344,2015,10/25/2015 03:55:25 PM,41.791586957,-87.669376799,"(41.791586957, -87.669376799)"
10278839,HY467349,10/18/2015 05:00:00 PM,011XX N CENTRAL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,1511,015,29,25,26,1138807,1906894,2015,10/25/2015 03:55:25 PM,41.900638553,-87.765600985,"(41.900638553, -87.765600985)"
10281189,HY469122,10/18/2015 05:00:00 PM,096XX S AVENUE L,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,false,true,0432,004,10,52,26,1201785,1841888,2015,10/25/2015 03:55:25 PM,41.72088333,-87.53649704,"(41.72088333, -87.53649704)"
10278572,HY467012,10/18/2015 05:00:00 PM,094XX S CHAMPLAIN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0633,006,9,49,08A,1182219,1842634,2015,10/25/2015 03:55:25 PM,41.723405062,-87.60813898,"(41.723405062, -87.60813898)"
10278796,HY467197,10/18/2015 05:00:00 PM,054XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0932,009,16,61,08B,1164610,1868658,2015,10/25/2015 03:55:25 PM,41.795207542,-87.6719065,"(41.795207542, -87.6719065)"
10278721,HY467221,10/18/2015 05:00:00 PM,044XX W PARKER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2524,025,31,20,07,1146254,1917876,2015,10/25/2015 03:55:25 PM,41.930635771,-87.737967382,"(41.930635771, -87.737967382)"
10278592,HY467037,10/18/2015 05:00:00 PM,007XX W 66TH PL,0460,BATTERY,SIMPLE,APARTMENT,false,false,0723,007,6,68,08B,1172442,1860775,2015,10/25/2015 03:55:25 PM,41.773406753,-87.643418438,"(41.773406753, -87.643418438)"
10279016,HY467534,10/18/2015 05:00:00 PM,046XX N BEACON ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,1913,019,46,3,26,1166299,1930880,2015,10/25/2015 03:55:25 PM,41.965913763,-87.663933219,"(41.965913763, -87.663933219)"
10278670,HY467065,10/18/2015 05:00:00 PM,053XX S SAWYER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0822,008,14,63,18,1155622,1868975,2015,10/25/2015 03:55:25 PM,41.796262476,-87.704857363,"(41.796262476, -87.704857363)"
10278633,HY467038,10/18/2015 05:00:00 PM,023XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1223,012,2,28,06,1160781,1899960,2015,10/25/2015 03:55:25 PM,41.881183664,-87.685081252,"(41.881183664, -87.685081252)"
10284164,HY471940,10/18/2015 05:00:00 PM,009XX W CASTLEWOOD TER,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2024,020,48,3,07,,,2015,10/25/2015 03:55:25 PM,,,
10278568,HY467018,10/18/2015 04:49:00 PM,070XX S CALIFORNIA AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,PARK PROPERTY,true,false,0831,008,18,66,26,1158926,1857747,2015,10/25/2015 03:55:25 PM,41.765384329,-87.693047847,"(41.765384329, -87.693047847)"
10279843,HY467936,10/18/2015 04:45:00 PM,023XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,010,22,29,14,1148013,1888222,2015,10/25/2015 03:55:25 PM,41.849228245,-87.732266723,"(41.849228245, -87.732266723)"
10278596,HY467033,10/18/2015 04:30:00 PM,005XX N LONG AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1523,015,37,25,08A,1140226,1903207,2015,10/25/2015 03:55:25 PM,41.890495092,-87.760479262,"(41.890495092, -87.760479262)"
10278960,HY467492,10/18/2015 04:30:00 PM,038XX W 68TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0833,008,13,65,14,1152051,1858909,2015,10/25/2015 03:55:25 PM,41.768710718,-87.718216689,"(41.768710718, -87.718216689)"
10278616,HY466992,10/18/2015 04:30:00 PM,054XX S RUTHERFORD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0811,008,23,56,14,1132308,1867691,2015,10/25/2015 03:55:25 PM,41.793174865,-87.790383008,"(41.793174865, -87.790383008)"
10278593,HY467016,10/18/2015 04:30:00 PM,057XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,0711,007,3,68,14,1172945,1866851,2015,10/25/2015 03:55:25 PM,41.790068893,-87.64139533,"(41.790068893, -87.64139533)"
22151,HY466977,10/18/2015 04:26:00 PM,078XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0611,006,17,71,01A,1165384,1852660,2015,10/25/2015 03:55:25 PM,41.751290535,-87.669521034,"(41.751290535, -87.669521034)"
10278643,HY467080,10/18/2015 04:23:00 PM,055XX W CORCORAN PL,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1523,015,28,25,24,1139191,1902011,2015,10/25/2015 03:55:25 PM,41.887232016,-87.764309458,"(41.887232016, -87.764309458)"
10278580,HY467003,10/18/2015 04:21:00 PM,028XX S DAMEN AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,0912,009,11,31,26,1163526,1885180,2015,10/25/2015 03:55:25 PM,41.84056862,-87.675417664,"(41.84056862, -87.675417664)"
10278590,HY467020,10/18/2015 04:21:00 PM,008XX W BUCKINGHAM PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,true,false,1924,019,44,6,14,1169935,1922445,2015,10/25/2015 03:55:25 PM,41.942689098,-87.650811434,"(41.942689098, -87.650811434)"
10278696,HY466970,10/18/2015 04:19:00 PM,014XX W BERWYN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2013,020,48,77,08B,1165423,1935292,2015,10/25/2015 03:55:25 PM,41.978039184,-87.667027921,"(41.978039184, -87.667027921)"
10278637,HY466987,10/18/2015 04:15:00 PM,020XX W ARTHUR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2412,024,50,2,14,1161344,1943147,2015,10/25/2015 03:55:25 PM,41.999679671,-87.681808677,"(41.999679671, -87.681808677)"
10278905,HY467440,10/18/2015 04:15:00 PM,003XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0113,001,2,32,06,1176858,1898891,2015,10/25/2015 03:55:25 PM,41.87790186,-87.626080261,"(41.87790186, -87.626080261)"
10281480,HY466972,10/18/2015 04:15:00 PM,001XX N WABASH AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0111,001,42,32,08B,,,2015,10/25/2015 03:55:25 PM,,,
10279078,HY466948,10/18/2015 04:11:00 PM,033XX W 37TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0911,009,12,58,07,1154752,1879538,2015,10/25/2015 03:55:25 PM,41.825266187,-87.707765784,"(41.825266187, -87.707765784)"
10278656,HY467022,10/18/2015 04:10:00 PM,045XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1113,011,28,26,08B,1146210,1900113,2015,10/25/2015 03:55:25 PM,41.881893071,-87.73858166,"(41.881893071, -87.73858166)"
10278831,HY467227,10/18/2015 04:00:00 PM,102XX S LA SALLE ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,0511,005,9,49,05,1177077,1837040,2015,10/25/2015 03:55:25 PM,41.708171691,-87.627141674,"(41.708171691, -87.627141674)"
10284708,HY472216,10/18/2015 04:00:00 PM,082XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0631,006,6,44,05,,,2015,10/25/2015 03:55:25 PM,,,
10283185,HY471300,10/18/2015 04:00:00 PM,038XX W 57TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0822,008,13,62,08B,,,2015,10/25/2015 03:55:25 PM,,,
10278606,HY467015,10/18/2015 04:00:00 PM,031XX W ARTHINGTON ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1134,011,24,27,04A,1155643,1895870,2015,10/25/2015 03:55:25 PM,41.870065234,-87.704057862,"(41.870065234, -87.704057862)"
10279508,HY467574,10/18/2015 04:00:00 PM,039XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1122,011,28,26,07,1150171,1899371,2015,10/25/2015 03:55:25 PM,41.879780694,-87.72405615,"(41.879780694, -87.72405615)"
10278710,HY467149,10/18/2015 04:00:00 PM,035XX S PARNELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0915,009,11,60,05,1173210,1881386,2015,10/25/2015 03:55:25 PM,41.829948504,-87.639993679,"(41.829948504, -87.639993679)"
10278885,HY467357,10/18/2015 04:00:00 PM,020XX N MILWAUKEE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1431,014,1,22,06,1159295,1913552,2015,10/25/2015 03:55:25 PM,41.918511914,-87.690163597,"(41.918511914, -87.690163597)"
10278554,HY466963,10/18/2015 03:58:00 PM,050XX N CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,false,false,2031,020,40,4,14,1156794,1933208,2015,10/25/2015 03:55:25 PM,41.972500377,-87.698817894,"(41.972500377, -87.698817894)"
10278571,HY466981,10/18/2015 03:52:00 PM,087XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0632,006,8,44,18,1183095,1847033,2015,10/25/2015 03:55:25 PM,41.735456132,-87.60479391,"(41.735456132, -87.60479391)"
10278613,HY467000,10/18/2015 03:45:00 PM,109XX S DOTY AVE W,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0513,005,9,50,07,1185440,1832668,2015,10/25/2015 03:55:25 PM,41.695982095,-87.596653142,"(41.695982095, -87.596653142)"
10278712,HY467043,10/18/2015 03:45:00 PM,086XX S COMMERCIAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,0423,004,10,46,15,1197642,1848359,2015,10/25/2015 03:55:25 PM,41.738744511,-87.551456283,"(41.738744511, -87.551456283)"
10278642,HY466957,10/18/2015 03:45:00 PM,001XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,1223,012,2,28,14,1160392,1900695,2015,10/25/2015 03:55:25 PM,41.883208624,-87.686489297,"(41.883208624, -87.686489297)"
10278906,HY467377,10/18/2015 03:40:00 PM,084XX S CONSTANCE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,true,0412,004,8,45,26,1189993,1849413,2015,10/25/2015 03:55:25 PM,41.741824068,-87.579446323,"(41.741824068, -87.579446323)"
10278577,HY466982,10/18/2015 03:40:00 PM,0000X E RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0111,001,42,32,08B,1177059,1901296,2015,10/25/2015 03:55:25 PM,41.884496766,-87.625269391,"(41.884496766, -87.625269391)"
10278628,HY466978,10/18/2015 03:30:00 PM,040XX W 26TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,1013,010,22,30,08B,1149747,1886414,2015,10/25/2015 03:55:25 PM,41.844233381,-87.72594962,"(41.844233381, -87.72594962)"
10279538,HY467789,10/18/2015 03:30:00 PM,022XX W MONTROSE AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1911,019,47,5,06,1160759,1929184,2015,10/25/2015 03:55:25 PM,41.961376819,-87.684349929,"(41.961376819, -87.684349929)"
10278826,HY467324,10/18/2015 03:30:00 PM,021XX S CHINA PL,0890,THEFT,FROM BUILDING,OTHER,false,false,0914,009,25,34,06,1174654,1890183,2015,10/25/2015 03:55:25 PM,41.854056069,-87.634433029,"(41.854056069, -87.634433029)"
10278553,HY466974,10/18/2015 03:30:00 PM,002XX E ERIE ST,0810,THEFT,OVER $500,OTHER,false,false,1834,018,42,8,06,1177995,1904828,2015,10/25/2015 03:55:25 PM,41.894167504,-87.621724757,"(41.894167504, -87.621724757)"
10278771,HY467074,10/18/2015 03:25:00 PM,100XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0511,005,9,49,14,1179021,1838262,2015,10/25/2015 03:55:25 PM,41.711481053,-87.619985606,"(41.711481053, -87.619985606)"
10278539,HY466937,10/18/2015 03:19:00 PM,071XX W IRVING PARK RD,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,1632,016,38,17,26,1127555,1925819,2015,10/25/2015 03:55:25 PM,41.95276806,-87.806503971,"(41.95276806, -87.806503971)"
10278751,HY466944,10/18/2015 03:15:00 PM,026XX N SHEFFIELD AVE,0560,ASSAULT,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1935,019,32,7,08A,1169169,1917750,2015,10/25/2015 03:55:25 PM,41.929822507,-87.653763616,"(41.929822507, -87.653763616)"
10278742,HY466916,10/18/2015 03:10:00 PM,021XX S ST LOUIS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VACANT LOT/LAND,false,false,1024,010,24,29,04B,,,2015,10/25/2015 03:55:25 PM,,,
10278564,HY466946,10/18/2015 03:06:00 PM,006XX W 48TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0935,009,11,61,14,1172822,1873061,2015,10/25/2015 03:55:25 PM,41.807112498,-87.641663114,"(41.807112498, -87.641663114)"
10278549,HY466908,10/18/2015 03:02:00 PM,075XX N DAMEN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,true,false,2424,024,49,1,24,1161660,1949999,2015,10/25/2015 03:55:25 PM,42.01847513,-87.680453958,"(42.01847513, -87.680453958)"
10278551,HY466902,10/18/2015 03:01:00 PM,009XX W CORNELIA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1924,019,44,6,06,1169219,1923432,2015,10/25/2015 03:55:25 PM,41.945413081,-87.653414279,"(41.945413081, -87.653414279)"
10278775,HY467247,10/18/2015 03:00:00 PM,073XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0324,003,5,43,14,1186814,1856531,2015,10/25/2015 03:55:25 PM,41.76143238,-87.590868863,"(41.76143238, -87.590868863)"
10278589,HY467002,10/18/2015 03:00:00 PM,024XX W GRENSHAW ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1135,011,28,28,05,1160359,1894976,2015,10/25/2015 03:55:25 PM,41.867515838,-87.686768671,"(41.867515838, -87.686768671)"
10280460,HY467374,10/18/2015 03:00:00 PM,063XX S PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0725,007,15,67,05,,,2015,10/25/2015 03:55:25 PM,,,
10278619,HY467070,10/18/2015 03:00:00 PM,043XX S FORRESTVILLE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0221,002,3,38,06,1180653,1876395,2015,10/25/2015 03:55:25 PM,41.816084734,-87.612839127,"(41.816084734, -87.612839127)"
10278588,HY466930,10/18/2015 03:00:00 PM,021XX E 97TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0431,004,7,51,08B,1192004,1841061,2015,10/25/2015 03:55:25 PM,41.718856805,-87.572348754,"(41.718856805, -87.572348754)"
10278802,HY467242,10/18/2015 03:00:00 PM,067XX S ARTESIAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0832,008,15,66,04A,1161205,1859797,2015,10/25/2015 03:55:25 PM,41.770962966,-87.684637876,"(41.770962966, -87.684637876)"
10278893,HY467391,10/18/2015 03:00:00 PM,0000X W TERMINAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,AIRPORT EXTERIOR - SECURE AREA,true,false,1655,016,41,76,18,1104700,1933741,2015,10/25/2015 03:55:25 PM,41.974861952,-87.890372151,"(41.974861952, -87.890372151)"
10280046,HY467943,10/18/2015 03:00:00 PM,052XX W BERENICE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1634,016,38,15,07,1140643,1925093,2015,10/25/2015 03:55:25 PM,41.950544993,-87.758408958,"(41.950544993, -87.758408958)"
10278962,HY467495,10/18/2015 03:00:00 PM,060XX N NASSAU AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1611,016,41,10,05,1132441,1939613,2015,10/25/2015 03:55:25 PM,41.990536317,-87.788219789,"(41.990536317, -87.788219789)"
10278541,HY466888,10/18/2015 02:57:00 PM,067XX S BELL AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0832,008,17,66,03,1162561,1859886,2015,10/25/2015 03:55:25 PM,41.771179021,-87.679664777,"(41.771179021, -87.679664777)"
10278502,HY466881,10/18/2015 02:55:00 PM,081XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0631,006,6,44,14,1182971,1851260,2015,10/25/2015 03:55:25 PM,41.747058366,-87.605117148,"(41.747058366, -87.605117148)"
10278634,HY466891,10/18/2015 02:55:00 PM,063XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0825,008,15,66,14,1160462,1862561,2015,10/25/2015 03:55:25 PM,41.77856312,-87.687285344,"(41.77856312, -87.687285344)"
10278566,HY466905,10/18/2015 02:55:00 PM,018XX N FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1421,014,35,22,08B,1156842,1912088,2015,10/25/2015 03:55:25 PM,41.91454471,-87.699215915,"(41.91454471, -87.699215915)"
10278534,HY466912,10/18/2015 02:51:00 PM,016XX S RUBLE ST,4625,OTHER OFFENSE,PAROLE VIOLATION,AIRPORT VENDING ESTABLISHMENT,true,false,1235,012,25,31,26,1172073,1892140,2015,10/25/2015 03:55:25 PM,41.859483486,-87.643848547,"(41.859483486, -87.643848547)"
10278598,HY466886,10/18/2015 02:50:00 PM,040XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0213,002,3,38,08B,1179518,1878460,2015,10/25/2015 03:55:25 PM,41.821777299,-87.616939346,"(41.821777299, -87.616939346)"
10278525,HY466900,10/18/2015 02:50:00 PM,019XX W GRANVILLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2413,024,50,2,18,1162343,1941192,2015,10/25/2015 03:55:25 PM,41.994294175,-87.678188637,"(41.994294175, -87.678188637)"
10278748,HY467023,10/18/2015 02:45:00 PM,076XX S MERRILL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0414,004,8,43,08A,1191862,1854710,2015,10/25/2015 03:55:25 PM,41.756314357,-87.572426849,"(41.756314357, -87.572426849)"
10278658,HY466899,10/18/2015 02:40:00 PM,008XX N WESTERN AVE,0460,BATTERY,SIMPLE,GAS STATION,false,false,1212,012,32,24,08B,1160255,1905486,2015,10/25/2015 03:55:25 PM,41.896358373,-87.686859824,"(41.896358373, -87.686859824)"
10280320,HY468702,10/18/2015 02:36:00 PM,061XX S LAFLIN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0713,007,16,67,26,1167387,1864091,2015,10/25/2015 03:55:25 PM,41.782616059,-87.661853989,"(41.782616059, -87.661853989)"
10279539,HY467803,10/18/2015 02:32:00 PM,095XX S HALSTED ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,2223,022,21,73,06,1172654,1841681,2015,10/25/2015 03:55:25 PM,41.721005667,-87.643202686,"(41.721005667, -87.643202686)"
10278604,HY466863,10/18/2015 02:30:00 PM,039XX W OGDEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,1013,010,22,29,08B,1150286,1889027,2015,10/25/2015 03:55:25 PM,41.851393305,-87.723903515,"(41.851393305, -87.723903515)"
10278630,HY466968,10/18/2015 02:30:00 PM,016XX W JONQUIL TER,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2422,024,49,1,05,1163852,1951001,2015,10/25/2015 03:55:25 PM,42.02117847,-87.672359309,"(42.02117847, -87.672359309)"
10278747,HY466995,10/18/2015 02:30:00 PM,009XX W OAKDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1933,019,44,6,05,1169468,1919781,2015,10/25/2015 03:55:25 PM,41.935389157,-87.65260562,"(41.935389157, -87.65260562)"
10279017,HY466872,10/18/2015 02:30:00 PM,079XX S KILPATRICK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0834,008,13,70,08B,,,2015,10/25/2015 03:55:25 PM,,,
10281508,HY469469,10/18/2015 02:20:00 PM,022XX W POTOMAC AVE,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1161068,1908604,2015,10/25/2015 03:55:25 PM,41.904897563,-87.68378712,"(41.904897563, -87.68378712)"
10278545,HY466873,10/18/2015 02:10:00 PM,0000X W HURON ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,true,false,1832,018,42,8,26,1175614,1905055,2015,10/25/2015 03:55:25 PM,41.89484426,-87.630462495,"(41.89484426, -87.630462495)"
10280043,HY467990,10/18/2015 02:00:00 PM,063XX N PULASKI RD,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1711,017,39,12,06,1148552,1941737,2015,10/25/2015 03:55:25 PM,41.996068,-87.728904129,"(41.996068, -87.728904129)"
10278495,HY466847,10/18/2015 02:00:00 PM,018XX W GARFIELD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0932,009,16,61,08B,1164805,1868201,2015,10/25/2015 03:55:25 PM,41.793949358,-87.671204338,"(41.793949358, -87.671204338)"
10278928,HY467435,10/18/2015 02:00:00 PM,051XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0233,002,4,41,08B,1185096,1871302,2015,10/25/2015 03:55:25 PM,41.802005791,-87.596701626,"(41.802005791, -87.596701626)"
10278971,HY467507,10/18/2015 02:00:00 PM,020XX W GRAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1221,012,26,24,06,1162786,1903484,2015,10/25/2015 03:55:25 PM,41.890812017,-87.677620135,"(41.890812017, -87.677620135)"
10286999,HY474705,10/18/2015 02:00:00 PM,048XX N AVONDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1623,016,45,11,14,,,2015,10/25/2015 03:55:25 PM,,,
10278623,HY467090,10/18/2015 02:00:00 PM,065XX S CALIFORNIA AVE,3960,INTIMIDATION,INTIMIDATION,APARTMENT,false,false,0831,008,15,66,26,1158838,1861134,2015,10/25/2015 03:55:25 PM,41.774680553,-87.69327801,"(41.774680553, -87.69327801)"
10278506,HY466868,10/18/2015 01:59:00 PM,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1134,011,24,27,18,1154310,1896838,2015,10/25/2015 03:55:25 PM,41.872748241,-87.708925885,"(41.872748241, -87.708925885)"
10278492,HY466836,10/18/2015 01:50:00 PM,067XX S EAST END AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,ALLEY,true,false,0332,003,5,43,15,1188696,1860603,2015,10/25/2015 03:55:25 PM,41.772561512,-87.583841227,"(41.772561512, -87.583841227)"
